,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128
0,0.49190298600000004,0.468565045,0.4415626430000002,0.4198247780000002,0.39080377900000046,0.3634736550000005,0.3284085100000006,0.29485452500000087,0.25503467800000107,0.19513760900000213,0.08232372900000401,0.07822677600000014,0.07805803200000001,0.077952337,0.07820543899999999,0.07712570900000006,0.07639394500000005,0.07576880600000004,0.07561249400000002,0.07533390200000002,0.07505555100000001,0.07496467799999999,0.07420162300000005,0.0730975980000001,0.07212594600000008,0.07062956200000015,0.06928728600000011,0.06996844799999995,0.06565511900000046,0.06169032600000042,0.05705525500000049,0.07048695899999857,0.08795794699999814,0.10226122899999823,0.11892514199999793,0.1319714149999984,0.14779752299999804,0.16576445499999776,0.1803211389999979,0.19627196699999772,0.21401376999999747,0.2357789439999969,0.25559219799999716,0.2791489099999962,0.3005186059999966,0.331500093999995,0.3675685599999942,0.4082363029999935,0.47815071899998757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.485815829,0.461850535,0.437723491,0.41163393600000003,0.3815931080000005,0.3544855280000005,0.3165450660000007,0.2810772190000006,0.22617713000000098,0.1295210540000034,0.0787705890000018,0.078728442,0.078847968,0.07823120300000003,0.07755679200000004,0.077503797,0.07696101400000004,0.07719827999999998,0.07672411500000002,0.07589817900000007,0.07639843799999996,0.0750128550000001,0.07409294500000006,0.07342204200000005,0.0723119670000001,0.0711537060000001,0.06935818600000015,0.06784298200000013,0.06592702900000016,0.05953870600000068,0.06220237899999972,0.07870000799999824,0.09326193499999845,0.10759448599999848,0.12479111799999787,0.1393292229999982,0.1560523349999979,0.17117812599999813,0.18857527699999782,0.20740777999999735,0.22537153899999743,0.2450112849999972,0.2647960769999972,0.2878286789999967,0.3169110419999953,0.3489186949999949,0.38420636199999436,0.4354301259999918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0.491132521,0.47262811500000035,0.4486882490000004,0.4215895140000005,0.395867887000001,0.368339573000001,0.33535744200000117,0.30084428399999996,0.2509329230000018,0.18619122500000457,0.09376039700000328,0.08548615500000029,0.08469928100000003,0.08241443000000016,0.08291609599999995,0.08254026700000001,0.08208247900000003,0.08133616500000006,0.08102305500000002,0.08160716499999995,0.08144596200000001,0.08104441100000004,0.08038334500000004,0.08025643000000002,0.08056471899999998,0.08031817200000003,0.080349155,0.080421174,0.07878038600000017,0.07831883200000007,0.07795142600000003,0.07827184299999997,0.07689407800000016,0.07605692600000012,0.07563306400000006,0.07411731800000017,0.07383373300000004,0.07336059100000007,0.07143626400000028,0.07069171300000011,0.06976504100000012,0.06648364600000058,0.061465655000000716,0.07054649199999871,0.09708115699999527,0.12329331999999535,0.1520315909999949,0.1816196489999958,0.215558507999994,0.2498605359999927,0.2956696469999918,0.3499777129999903,0.4315671649999855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0.47239584,0.450980576,0.4237711349999992,0.4006981509999991,0.37584932299999774,0.34480819299999776,0.313622553999997,0.2713655229999946,0.22082644799999152,0.14112495499999167,0.08256698799999988,0.08183172199999994,0.08147117899999995,0.0811792870000001,0.08173072099999983,0.0809236430000001,0.0813753699999998,0.08037036500000004,0.0805141179999999,0.08010953999999992,0.07979854499999997,0.07968057999999968,0.07857075800000014,0.07899268299999987,0.07860219500000003,0.07868753999999971,0.07785317100000007,0.07804095900000009,0.07824551299999964,0.07732097999999928,0.07562206599999989,0.07535604399999994,0.07521251199999902,0.07311021600000019,0.0735297069999991,0.07172352599999895,0.0696344249999991,0.06782533599999872,0.06543582099999697,0.05975459000000197,0.0632089110000152,0.08997383400001698,0.11983359300001586,0.14609213100001944,0.17830149900001976,0.20923060100002464,0.24774169200002544,0.28754230600003516,0.33961327100005667,0.42358595800003546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0.473518716,0.448534515,0.4263795239999992,0.40283173199999905,0.37493952599999814,0.3486945389999975,0.3145237839999973,0.276773235999995,0.22922216099999032,0.13821864299999187,0.08099267600000003,0.08115503799999987,0.08031599999999997,0.08018528000000008,0.08064624199999995,0.08039464399999996,0.08017671799999981,0.07930582599999997,0.07919127400000002,0.07926776799999992,0.0789670299999999,0.07862028199999982,0.077971542,0.07795510499999991,0.07770172000000013,0.07803989700000034,0.07902941299999924,0.0769280149999999,0.07669123299999954,0.07553399499999973,0.07487124799999985,0.0745198379999997,0.07381977899999968,0.07312126900000009,0.07329580699999909,0.07146439099999904,0.06952582199999913,0.06775854199999819,0.06434337899999744,0.059526524000001906,0.06286628100001491,0.0891083530000164,0.11796119300001556,0.1437221220000201,0.1770415710000189,0.2066200630000215,0.24022101800002818,0.28428184900003517,0.336460261000062,0.42824912900003065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0.471352919,0.44888195399999997,0.42368143099999916,0.4000706589999991,0.3755241869999979,0.345537149999998,0.3170218339999969,0.27343813999999544,0.2304793299999914,0.1496238169999898,0.0779057520000001,0.07863376799999995,0.07830787599999965,0.07582193699999983,0.07498945199999987,0.07441995099999967,0.07285584300000016,0.07356442499999992,0.0731812039999999,0.07285963699999977,0.0720348099999999,0.07162119399999978,0.07086383299999989,0.0704615699999996,0.06933058299999972,0.06855184700000005,0.06869188499999976,0.06801401799999963,0.06701106799999935,0.06552086099999908,0.06335802099999918,0.06143260999999908,0.05927819799999823,0.05512252900000648,0.06813550500000562,0.07944847800000804,0.09560768800000635,0.10834732200000788,0.12420672900000956,0.14103400000000776,0.15470134300001104,0.17406196000000873,0.18943715900000893,0.20516844400001277,0.2251680590000109,0.2422637870000129,0.2624335040000124,0.2819099140000151,0.30553497700001986,0.33353214700002004,0.36171323000002964,0.4034124920000326,0.449306862000044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0.511163749,0.510346056,0.49726512799999995,0.483443503,0.47195820200000005,0.457340390999999,0.443125192999999,0.4287704449999989,0.413222971999999,0.39946310699999893,0.3840464879999975,0.367006445999998,0.352401639999997,0.3313515269999973,0.31277580799999705,0.2919788829999941,0.26413449099999425,0.23695782699999088,0.19427742299999073,0.15074683699998628,0.08643791999999663,0.07458895899999983,0.0739649499999997,0.07287850300000001,0.07293453300000032,0.07404528699999989,0.0737332169999997,0.0728644179999997,0.07200374099999987,0.07164243799999982,0.07112237999999975,0.07052185999999991,0.07028266999999941,0.06888215099999956,0.06782982699999995,0.06771665499999929,0.06628185599999908,0.06444742399999923,0.06287159599999866,0.06015211799999678,0.05367555100000476,0.06205849100001015,0.0799262400000078,0.0936517490000082,0.10804588300000831,0.12263381700000944,0.13741874000000937,0.15204956700001132,0.16976653200001002,0.18541366300001197,0.20414025700001118,0.21990049000001324,0.23854917400001466,0.2592138380000151,0.28040537700001583,0.3027026100000203,0.3286807680000229,0.3579512800000305,0.3969877290000344,0.44098278600005464,0.5108857170000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0.512893985,0.499173595,0.4847932,0.472888769,0.4588889809999991,0.445515646999999,0.4313422919999989,0.4160694779999989,0.4001743239999989,0.3850545509999979,0.37013730699999786,0.35485662499999715,0.3347437359999974,0.31632982399999665,0.2928329089999948,0.26858994899999433,0.24208902199999116,0.20062464099998997,0.1535269859999857,0.0864376249999963,0.07337637800000006,0.07360125899999982,0.0729693610000001,0.07329603299999955,0.07174108700000015,0.07216894699999958,0.07099860800000013,0.07135840399999996,0.07124289199999984,0.07076016399999957,0.06975039499999998,0.06968995899999969,0.06893444299999921,0.06708713099999945,0.06581060299999955,0.06492979099999929,0.06349696799999908,0.06165633399999991,0.06146528199999629,0.054004563000004675,0.06223496800000804,0.07637770100001019,0.09432346100000677,0.10623198900000867,0.12148811400001022,0.1374501750000095,0.1522906400000103,0.16839096400001152,0.1864281890000097,0.20160869600001374,0.22095939600001147,0.2370738310000132,0.25563410400001413,0.2755361790000177,0.30047714100001804,0.323577910000026,0.35681519200002443,0.38808056000003405,0.4316524550000554,0.5025233980000092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,0.513376167,0.49874792700000004,0.487324572,0.474708931,0.4623746849999989,0.4465219989999991,0.4338348649999989,0.41836510099999896,0.4036464689999988,0.38645429799999814,0.37342648299999764,0.35684238299999754,0.3397636069999969,0.3179314519999975,0.30025057699999397,0.2719892999999939,0.24325213699999335,0.2120874989999901,0.1657370719999872,0.10568250299999146,0.07560118800000008,0.07590177499999971,0.07489364799999944,0.0729592999999998,0.07220248499999993,0.07200957199999997,0.07188799699999972,0.07109410999999993,0.07090564199999969,0.07000328999999993,0.06985353700000006,0.0699716359999999,0.06977189799999979,0.06928989499999974,0.06868326999999937,0.0673983319999992,0.06577427200000005,0.06584616099999933,0.0644956689999997,0.0638844299999982,0.06071246099999841,0.05792624699999832,0.05497789900000162,0.05781975100000824,0.07232678100001176,0.09073109300001225,0.10987695000001073,0.12666213200001145,0.1445964060000093,0.159179797000014,0.17889366900001363,0.1981149040000129,0.2162762000000144,0.23652094500001297,0.25477938800001515,0.2741875590000191,0.2987230590000179,0.32167184500002144,0.34910377900002154,0.37663024400003237,0.41461648700004583,0.4682999590000528,0.5302325980000305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0.566104547,0.5529917959999989,0.5379128709999988,0.521198038999999,0.5064646019999989,0.49064772299999876,0.4732644999999979,0.45838144399999775,0.4427867399999973,0.42347151699999735,0.40469515899999753,0.3876107099999959,0.3684413429999959,0.3493915319999949,0.3254797139999947,0.3007838319999935,0.27033203199999106,0.2388702809999864,0.19090928299997845,0.115071037999988,0.07280279599999996,0.07266225600000015,0.07310916999999972,0.07234639299999965,0.07137965800000003,0.07146465299999985,0.07102910999999973,0.07039048299999963,0.06951561799999992,0.06930564300000003,0.06935884999999982,0.06894202099999927,0.06750205899999945,0.06638338599999932,0.06501818799999953,0.06407095999999972,0.06352509599999884,0.061472871999998464,0.0587571409999981,0.05541331500000012,0.055636245000008765,0.07105268700001242,0.09046977200001088,0.10751519600000928,0.12203629800001102,0.13926098400001283,0.15933142000001202,0.17625596600001397,0.19591210200001213,0.21299754800001433,0.23316704000001262,0.2509442540000163,0.2717898600000187,0.2957492210000152,0.31523047700002177,0.3430725280000244,0.37431513600002964,0.4090778900000414,0.45761442000004676,0.5124605070000493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,0.570229766,0.554916236999999,0.540880272999999,0.5270909439999988,0.509815733999999,0.4960096569999989,0.47994119899999754,0.46262722299999776,0.44702660999999744,0.4289679259999975,0.4114277809999973,0.3923801279999956,0.371800910999996,0.3529263269999955,0.33156764099999486,0.30732594899999405,0.2794587809999896,0.24287407799998786,0.20007676299997942,0.12763828999998508,0.07516798399999962,0.07380052800000017,0.07428077599999959,0.073161819,0.07315069099999957,0.07197441600000018,0.07247910399999932,0.07088366599999954,0.06979917599999977,0.0692912500000002,0.06978553699999936,0.0682626049999998,0.06784607499999952,0.06686103199999938,0.06575447899999934,0.06457759599999989,0.06433023699999879,0.06221232500000004,0.06228688799999736,0.05765167499999884,0.05560825100000752,0.06883607300001443,0.08913957400000873,0.10449827000001034,0.122675860000011,0.1381670800000128,0.15616902500001187,0.17287678600000975,0.1900033780000143,0.2101011740000154,0.228187232000015,0.24930317500001434,0.26951089600001576,0.2916893980000192,0.3142174300000214,0.3392654690000221,0.3703262290000281,0.40329218900004116,0.45158794800004814,0.5081217300000549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,0.5724612179999999,0.562060055,0.547833954000002,0.5345113140000018,0.5175116330000024,0.5031490420000041,0.4876784930000044,0.4729271610000063,0.45677526400000684,0.4383091280000079,0.4213261320000097,0.3986406040000129,0.3811542380000124,0.36239114100001335,0.3381247320000173,0.3165893630000184,0.28864035600002386,0.2527426450000357,0.2153273890000372,0.15678759400005823,0.08612319200008033,0.07393473400001385,0.07421865699999965,0.0725088040000022,0.0728184919999996,0.07266089900000022,0.07369316299999852,0.07286691100000128,0.07224138300000096,0.07329934199999835,0.07197486000000226,0.0706931050000022,0.07053274500000029,0.07023497600000055,0.0699677530000005,0.07004751099999984,0.06785634700000436,0.06755787300000064,0.06682085100000157,0.06604837900000166,0.06614396699999978,0.06467343700000334,0.0619458590000066,0.057973721000009595,0.06692813399997836,0.07789408799997195,0.09010204799996878,0.10132534399996969,0.11338415899996744,0.12478917399996921,0.13733941499996433,0.15150612599995972,0.1637357839999635,0.1797546159999522,0.19397356799995757,0.20870043099995397,0.2268361319999433,0.2459276489999376,0.2652562609999368,0.2891529249999219,0.31605797999990826,0.35112023199988046,0.389956474999862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
